2359,7.42,K,14467,https://myanimelist.net/anime/14467/K,TV,13,Oct 2012,Dec 2012,Finished Airing,Fall 2012,Thursdays at Unknown,,,,Original,"['Action', 'Mystery']",N/A,24 min. per ep.,PG-13 - Teens 13 or older,#273,"793,263","6,898","Oct 5, 2012","Dec 28, 2012"
2360,7.42,K: Seven Stories Movie 4 - Lost Small World - Ori no Mukou ni,37305,https://myanimelist.net/anime/37305/K__Seven_Stories_Movie_4_-_Lost_Small_World_-_Ori_no_Mukou_ni,Movie,1,Oct 2018,Oct 2018,Finished Airing,N/A,N/A,"None found,",,,,N/A,1 hr. 6 min.,PG-13 - Teens 13 or older,#5092,"22,368",38,N/A,N/A
2361,7.42,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,3392,https://myanimelist.net/anime/3392/Kiniro_no_Corda__Primo_Passo_-_Hitonatsu_no_Encore,Special,1,Mar 2007,Mar 2007,Finished Airing,N/A,N/A,,,,Visual novel,N/A,29 min.,G - All Ages,#5000,"23,388",78,N/A,N/A
2362,7.42,Koukaku Kidoutai Arise: Ghost in the Shell - Border:1 Ghost Pain,17187,https://myanimelist.net/anime/17187/Koukaku_Kidoutai_Arise__Ghost_in_the_Shell_-_Border_1_Ghost_Pain,Movie,1,Jun 2013,Jun 2013,Finished Airing,N/A,N/A,,,,,"['Action', 'Mystery', 'Sci-Fi']",N/A,58 min.,R - 17+ (violence &amp; profanity),#2951,"66,955",67,N/A,N/A
2363,7.42,Koukaku Kidoutai: Shin Movie,27411,https://myanimelist.net/anime/27411/Koukaku_Kidoutai__Shin_Movie,Movie,1,Jun 2015,Jun 2015,Finished Airing,N/A,N/A,,,,,"['Action', 'Award Winning', 'Mystery', 'Sci-Fi']",N/A,1 hr. 39 min.,R - 17+ (violence &amp; profanity),#3472,"49,621",70,N/A,N/A
2364,7.42,Meitantei Conan Movie 11: Konpeki no Jolly Roger,2171,https://myanimelist.net/anime/2171/Meitantei_Conan_Movie_11__Konpeki_no_Jolly_Roger,Movie,1,Apr 2007,Apr 2007,Finished Airing,N/A,N/A,,"None found,",,,"['Adventure', 'Comedy', 'Mystery']",N/A,1 hr. 45 min.,PG-13 - Teens 13 or older,#3552,"47,653",12,N/A,N/A
2365,7.42,Nanatsu no Taizai: Mokushiroku no Yonkishi 2nd Season,58511,https://myanimelist.net/anime/58511/Nanatsu_no_Taizai__Mokushiroku_no_Yonkishi_2nd_Season,TV,12,Oct 2024,Dec 2024,Finished Airing,Fall 2024,Sundays at 16:30 (JST),,"None found,",,,"['Action', 'Adventure', 'Fantasy']",N/A,23 min. per ep.,PG-13 - Teens 13 or older,#3940,"39,486",133,"Oct 6, 2024","Dec 29, 2024"
2366,7.42,Naruto: Shippuuden Movie 4 - The Lost Tower,8246,https://myanimelist.net/anime/8246/Naruto__Shippuuden_Movie_4_-_The_Lost_Tower,Movie,1,Jul 2010,Jul 2010,Finished Airing,N/A,N/A,,,,,"['Action', 'Adventure', 'Fantasy']",N/A,1 hr. 25 min.,PG-13 - Teens 13 or older,#989,"273,348",231,N/A,N/A
2367,7.42,Oshi ga Budoukan Ittekuretara Shinu,37890,https://myanimelist.net/anime/37890/Oshi_ga_Budoukan_Ittekuretara_Shinu,TV,12,Jan 2020,Mar 2020,Finished Airing,Winter 2020,Fridays at 01:28 (JST),,,,,N/A,24 min. per ep.,PG-13 - Teens 13 or older,#3474,"49,600",348,"Jan 10, 2020","Mar 27, 2020"
2368,7.42,Otome Youkai Zakuro,8476,https://myanimelist.net/anime/8476/Otome_Youkai_Zakuro,TV,13,Oct 2010,Dec 2010,Finished Airing,Fall 2010,Tuesdays at 01:30 (JST),,,,,"['Romance', 'Supernatural']",N/A,24 min. per ep.,PG-13 - Teens 13 or older,#1925,"129,839",430,"Oct 5, 2010","Dec 28, 2010"
2369,7.42,Paniponi Dash!,490,https://myanimelist.net/anime/490/Paniponi_Dash,TV,26,Jul 2005,Dec 2005,Finished Airing,Summer 2005,Mondays at 01:30 (JST),,,,,N/A,24 min. per ep.,PG-13 - Teens 13 or older,#2947,"67,076",473,"Jul 4, 2005","Dec 26, 2005"
2370,7.42,Pokemon (2023),53876,https://myanimelist.net/anime/53876/Pokemon_2023,,,Apr 2023,,Currently Airing,Spring 2023,Fridays at 18:55 (JST),,"None found,",,Game,"['Action', 'Adventure', 'Comedy', 'Fantasy']",N/A,24 min.,PG - Children,#3953,"39,338",383,N/A,N/A
2371,7.42,Pokemon XY: Mega Evolution,23301,https://myanimelist.net/anime/23301/Pokemon_XY__Mega_Evolution,Special,4,Apr 2014,Oct 2015,Finished Airing,N/A,N/A,,,,Game,"['Action', 'Adventure', 'Comedy', 'Fantasy']",N/A,24 min. per ep.,PG - Children,#4286,"33,338",18,"Apr 3, 2014","Oct 29, 2015"
2372,7.42,Rakudai Kishi no Cavalry,30296,https://myanimelist.net/anime/30296/Rakudai_Kishi_no_Cavalry,TV,12,Oct 2015,Dec 2015,Finished Airing,Fall 2015,Saturdays at 23:00 (JST),,,,,"['Action', 'Fantasy', 'Romance', 'Ecchi']",N/A,23 min. per ep.,R - 17+ (violence &amp; profanity),#176,"1,012,575","8,956","Oct 3, 2015","Dec 19, 2015"
2373,7.42,Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!,792,https://myanimelist.net/anime/792/Ranma_½__Kessen_Tougenkyou_Hanayome_wo_Torimodose,Movie,1,Aug 1992,Aug 1992,Finished Airing,N/A,N/A,,,,,"['Adventure', 'Comedy']",N/A,1 hr.,PG-13 - Teens 13 or older,#4955,"23,876",21,N/A,N/A
2374,7.42,Sakigake!! Otokojuku,2903,https://myanimelist.net/anime/2903/Sakigake_Otokojuku,TV,34,Feb 1988,Nov 1988,Finished Airing,Winter 1988,Mondays at 19:00 (JST),,"None found,",,,"['Action', 'Comedy']",N/A,24 min. per ep.,R - 17+ (violence &amp; profanity),#5799,"15,986",128,"Feb 25, 1988","Nov 14, 1988"
2375,7.42,Salaryman Kintarou,1608,https://myanimelist.net/anime/1608/Salaryman_Kintarou,TV,20,Feb 2001,Mar 2001,Finished Airing,Winter 2001,Unknown,,"None found,",,,"['Action', 'Comedy', 'Drama']",N/A,25 min. per ep.,R+ - Mild Nudity,#6706,"11,185",38,"Feb 18, 2001","Mar 18, 2001"
2376,7.42,Shingeki no Bahamut: Virgin Soul,30736,https://myanimelist.net/anime/30736/Shingeki_no_Bahamut__Virgin_Soul,TV,24,Apr 2017,Sep 2017,Finished Airing,Spring 2017,Saturdays at 01:55 (JST),,"None found,",,Card game,"['Action', 'Adventure', 'Fantasy']",N/A,24 min. per ep.,R - 17+ (violence &amp; profanity),#1057,"256,056","1,073","Apr 8, 2017","Sep 30, 2017"
2377,7.42,Shugo Chara!! Doki,5262,https://myanimelist.net/anime/5262/Shugo_Chara_Doki,TV,51,Oct 2008,Sep 2009,Finished Airing,Fall 2008,Saturdays at 09:30 (JST),,"None found,",,,N/A,24 min. per ep.,PG - Children,#2197,"107,800",589,"Oct 4, 2008","Sep 25, 2009"
2378,7.42,Sora no Otoshimono Forte,8407,https://myanimelist.net/anime/8407/Sora_no_Otoshimono_Forte,TV,12,Oct 2010,Dec 2010,Finished Airing,Fall 2010,Saturdays at 01:00 (JST),,,,,"['Comedy', 'Romance', 'Sci-Fi', 'Supernatural', 'Ecchi']",N/A,23 min. per ep.,PG-13 - Teens 13 or older,#900,"301,587",889,"Oct 2, 2010","Dec 18, 2010"
2379,7.42,Taiyou no Kiba Dougram,2257,https://myanimelist.net/anime/2257/Taiyou_no_Kiba_Dougram,TV,75,Oct 1981,Mar 1983,Finished Airing,Fall 1981,Fridays at 17:55 (JST),"None found,","None found,",,Original,"['Action', 'Drama', 'Sci-Fi']",N/A,23 min. per ep.,PG-13 - Teens 13 or older,#7950,"7,355",82,"Oct 23, 1981","Mar 25, 1983"
2380,7.42,Tenchi Muyou!,696,https://myanimelist.net/anime/696/Tenchi_Muyou,TV,26,Apr 1995,Sep 1995,Finished Airing,Spring 1995,Sundays at 18:30 (JST),,,,Original,"['Comedy', 'Romance', 'Sci-Fi']",N/A,23 min. per ep.,PG-13 - Teens 13 or older,#2532,"86,406",668,"Apr 2, 1995","Sep 24, 1995"
2381,7.42,Tennis no Oujisama Movie 2: Eikokushiki Teikyuu Shiro Kessen!,10731,https://myanimelist.net/anime/10731/Tennis_no_Oujisama_Movie_2__Eikokushiki_Teikyuu_Shiro_Kessen,Movie,1,Sep 2011,Sep 2011,Finished Airing,N/A,N/A,,"None found,",,,N/A,1 hr. 27 min.,PG-13 - Teens 13 or older,#6596,"11,613",12,N/A,N/A
2382,7.42,Tennis no Oujisama: Atobe kara no Okurimono - Kimi ni Sasageru Tennis Prince Matsuri,814,https://myanimelist.net/anime/814/Tennis_no_Oujisama__Atobe_kara_no_Okurimono_-_Kimi_ni_Sasageru_Tennis_Prince_Matsuri,Movie,1,Jan 2005,Jan 2005,Finished Airing,N/A,N/A,,"None found,",,,"['Comedy', 'Sports']",N/A,30 min.,PG-13 - Teens 13 or older,#5777,"16,226",29,N/A,N/A
2383,7.42,"Tensei shitara Dainana Ouji Datta node, Kimama ni Majutsu wo Kiwamemasu",53516,https://myanimelist.net/anime/53516/Tensei_shitara_Dainana_Ouji_Datta_node_Kimama_ni_Majutsu_wo_Kiwamemasu,TV,12,Apr 2024,Jun 2024,Finished Airing,Spring 2024,Tuesdays at 00:00 (JST),,"None found,",,,"['Adventure', 'Fantasy']",N/A,23 min. per ep.,PG-13 - Teens 13 or older,#1132,"240,255","1,146","Apr 2, 2024","Jun 18, 2024"
2384,7.42,To LOVE-Ru Darkness 2nd,28979,https://myanimelist.net/anime/28979/To_LOVE-Ru_Darkness_2nd,TV,12,Jul 2015,Sep 2015,Finished Airing,Summer 2015,Tuesdays at 00:00 (JST),,,,,"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",N/A,23 min. per ep.,R+ - Mild Nudity,#987,"273,485",967,"Jul 7, 2015","Sep 29, 2015"
2385,7.42,Toradora! Recap,23701,https://myanimelist.net/anime/23701/Toradora_Recap,OVA,1,Apr 2009,Apr 2009,Finished Airing,N/A,N/A,"None found,","None found,",,,"['Comedy', 'Romance']",N/A,29 min.,PG-13 - Teens 13 or older,#2966,"66,380",68,N/A,N/A
2386,7.42,Toshokan Sensou,3613,https://myanimelist.net/anime/3613/Toshokan_Sensou,TV,12,Apr 2008,Jun 2008,Finished Airing,Spring 2008,Fridays at 00:45 (JST),,,,Novel,"['Action', 'Comedy', 'Romance']",N/A,23 min. per ep.,PG-13 - Teens 13 or older,#2692,"78,218",414,"Apr 11, 2008","Jun 27, 2008"
2387,7.42,Uchuu no Kishi Tekkaman Blade,1459,https://myanimelist.net/anime/1459/Uchuu_no_Kishi_Tekkaman_Blade,TV,49,Feb 1992,Feb 1993,Finished Airing,Winter 1992,Unknown,,,,Original,"['Action', 'Adventure', 'Drama', 'Romance', 'Sci-Fi']",N/A,25 min. per ep.,R - 17+ (violence &amp; profanity),#5491,"18,567",176,"Feb 18, 1992","Feb 2, 1993"
2388,7.42,Witch Watch,59597,https://myanimelist.net/anime/59597/Witch_Watch,TV,25,Apr 2025,Oct 2025,Finished Airing,Spring 2025,Sundays at 17:00 (JST),,,,,"['Comedy', 'Fantasy']",N/A,24 min. per ep.,PG-13 - Teens 13 or older,#1540,"172,530",661,"Apr 6, 2025","Oct 5, 2025"
2389,7.42,Wu Dong Qian Kun,39024,https://myanimelist.net/anime/39024/Wu_Dong_Qian_Kun,ONA,12,Jan 2019,Apr 2019,Finished Airing,N/A,N/A,,"None found,",,Novel,"['Action', 'Adventure', 'Fantasy']",N/A,24 min. per ep.,PG-13 - Teens 13 or older,#7238,"9,283",66,"Jan 27, 2019","Apr 7, 2019"
2390,7.42,Yao Shen Ji 4th Season,40734,https://myanimelist.net/anime/40734/Yao_Shen_Ji_4th_Season,ONA,52,Apr 2020,Sep 2020,Finished Airing,N/A,N/A,,"None found,",,Novel,"['Action', 'Adventure', 'Fantasy', 'Romance']",N/A,8 min. per ep.,PG-13 - Teens 13 or older,#7891,"7,475",30,"Apr 8, 2020","Sep 27, 2020"
2391,7.42,Yao Shen Ji 6th Season,59891,https://myanimelist.net/anime/59891/Yao_Shen_Ji_6th_Season,ONA,52,Apr 2022,Oct 2022,Finished Airing,N/A,N/A,"None found,","None found,",,Novel,"['Action', 'Adventure', 'Fantasy', 'Romance']",N/A,8 min. per ep.,PG-13 - Teens 13 or older,#15702,779,0,"Apr 23, 2022","Oct 15, 2022"
2392,7.42,Yoru no Kuni,48727,https://myanimelist.net/anime/48727/Yoru_no_Kuni,ONA,3,Apr 2021,Sep 2021,Finished Airing,N/A,N/A,"None found,","None found,",,Original,"['Fantasy', 'Slice of Life']",N/A,8 min. per ep.,G - All Ages,#5852,"15,647",54,"Apr 16, 2021","Sep 12, 2021"
2393,7.42,Yowamushi Pedal: Limit Break,50552,https://myanimelist.net/anime/50552/Yowamushi_Pedal__Limit_Break,TV,25,Oct 2022,Mar 2023,Finished Airing,Fall 2022,Sundays at 00:00 (JST),,"None found,",,,N/A,24 min. per ep.,PG-13 - Teens 13 or older,#4549,"29,183",148,"Oct 9, 2022","Mar 26, 2023"
2394,7.41,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,30187,https://myanimelist.net/anime/30187/Sakurako-san_no_Ashimoto_ni_wa_Shitai_ga_Umatteiru,TV,12,Oct 2015,Dec 2015,Finished Airing,Fall 2015,Thursdays at 00:30 (JST),,,,Novel,"['Drama', 'Mystery', 'Suspense']",N/A,23 min. per ep.,R - 17+ (violence &amp; profanity),#1189,"228,910","1,017","Oct 8, 2015","Dec 24, 2015"
2395,7.41,Shinryaku! Ika Musume,8557,https://myanimelist.net/anime/8557/Shinryaku_Ika_Musume,TV,12,Oct 2010,Dec 2010,Finished Airing,Fall 2010,Tuesdays at 02:00 (JST),,,,,N/A,24 min. per ep.,PG-13 - Teens 13 or older,#1270,"211,152","1,150","Oct 5, 2010","Dec 21, 2010"
2396,7.41,Shugo Chara!,2923,https://myanimelist.net/anime/2923/Shugo_Chara,TV,51,Oct 2007,Sep 2008,Finished Airing,Fall 2007,Saturdays at 09:30 (JST),,"None found,",,,N/A,24 min. per ep.,PG - Children,#1187,"229,482","3,107","Oct 6, 2007","Sep 27, 2008"
2397,7.41,Simoun,879,https://myanimelist.net/anime/879/Simoun,TV,26,Apr 2006,Sep 2006,Finished Airing,Spring 2006,Tuesdays at 01:30 (JST),,,,Original,"['Drama', 'Fantasy', 'Girls Love', 'Sci-Fi']",N/A,24 min. per ep.,PG-13 - Teens 13 or older,#3646,"45,661",441,"Apr 4, 2006","Sep 26, 2006"
2398,7.41,"Tamayura: Hitotose - Attakai Kaze no Omoide, nanode",11793,https://myanimelist.net/anime/11793/Tamayura__Hitotose_-_Attakai_Kaze_no_Omoide_nanode,Special,1,May 2012,May 2012,Finished Airing,N/A,N/A,"None found,","None found,",,Original,N/A,24 min.,G - All Ages,#7094,"9,787",3,N/A,N/A
2399,7.41,Tanaka-kun wa Itsumo Kedaruge Specials,33157,https://myanimelist.net/anime/33157/Tanaka-kun_wa_Itsumo_Kedaruge_Specials,Special,7,Jun 2016,Dec 2016,Finished Airing,N/A,N/A,"None found,",,,,N/A,4 min. per ep.,PG-13 - Teens 13 or older,#3999,"38,454",34,"Jun 24, 2016","Dec 22, 2016"
2400,7.41,Tenshi na Konamaiki,200,https://myanimelist.net/anime/200/Tenshi_na_Konamaiki,TV,50,Apr 2002,Mar 2003,Finished Airing,Spring 2002,Saturdays at 00:45 (JST),,"None found,",,,"['Comedy', 'Romance']",N/A,24 min. per ep.,PG-13 - Teens 13 or older,#4482,"30,172",153,"Apr 7, 2002","Mar 30, 2003"
2401,7.41,Tiger &amp; Bunny 2,41595,https://myanimelist.net/anime/41595/Tiger___Bunny_2,ONA,13,Apr 2022,Apr 2022,Finished Airing,N/A,N/A,,"None found,",,Original,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']",N/A,24 min. per ep.,PG-13 - Teens 13 or older,#4849,"25,207",100,N/A,N/A
2402,7.41,Tottemo! Luckyman,3672,https://myanimelist.net/anime/3672/Tottemo_Luckyman,TV,50,Apr 1994,Mar 1995,Finished Airing,Spring 1994,Thursdays at 19:00 (JST),,"None found,",,,"['Comedy', 'Sci-Fi']",N/A,24 min. per ep.,G - All Ages,#9770,"4,257",37,"Apr 6, 1994","Mar 23, 1995"
2403,7.41,Watashi no Shiawase na Kekkon 2nd Season,56701,https://myanimelist.net/anime/56701/Watashi_no_Shiawase_na_Kekkon_2nd_Season,TV,13,Jan 2025,Apr 2025,Finished Airing,Winter 2025,Mondays at 22:30 (JST),,"None found,",,Novel,"['Drama', 'Fantasy', 'Romance']",N/A,23 min. per ep.,PG-13 - Teens 13 or older,#1835,"137,594",639,"Jan 6, 2025","Apr 9, 2025"
2404,7.41,WWW.Working!!,33094,https://myanimelist.net/anime/33094/WWWWorking,TV,13,Oct 2016,Dec 2016,Finished Airing,Fall 2016,Saturdays at 23:30 (JST),,,,,N/A,23 min. per ep.,PG-13 - Teens 13 or older,#1601,"164,408",294,"Oct 1, 2016","Dec 24, 2016"
2405,7.41,Zero no Tsukaima F,11319,https://myanimelist.net/anime/11319/Zero_no_Tsukaima_F,TV,12,Jan 2012,Mar 2012,Finished Airing,Winter 2012,Saturdays at 08:30 (JST),,,,,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Ecchi']",N/A,24 min. per ep.,PG-13 - Teens 13 or older,#577,"439,948","1,228","Jan 7, 2012","Mar 24, 2012"
2406,7.41,Ajin Part 1: Shoudou,30868,https://myanimelist.net/anime/30868/Ajin_Part_1__Shoudou,Movie,1,Nov 2015,Nov 2015,Finished Airing,N/A,N/A,,,,,"['Action', 'Horror', 'Mystery', 'Supernatural']",N/A,1 hr. 44 min.,R - 17+ (violence &amp; profanity),#3548,"47,746",51,N/A,N/A
2407,7.41,Akazukin Chacha,103,https://myanimelist.net/anime/103/Akazukin_Chacha,TV,74,Jan 1994,Jun 1995,Finished Airing,Winter 1994,Fridays at 18:00 (JST),,"None found,",,,"['Adventure', 'Comedy', 'Fantasy', 'Romance']",N/A,24 min. per ep.,G - All Ages,#5612,"17,507",100,"Jan 7, 1994","Jun 30, 1995"
2408,7.41,City Hunter: The Secret Service,1477,https://myanimelist.net/anime/1477/City_Hunter__The_Secret_Service,Special,1,Jan 1996,Jan 1996,Finished Airing,N/A,N/A,"None found,",,,,"['Action', 'Comedy', 'Mystery']",N/A,1 hr. 30 min.,PG-13 - Teens 13 or older,#7158,"9,577",6,N/A,N/A
2409,7.41,Cowboy Bebop: Yose Atsume Blues,4037,https://myanimelist.net/anime/4037/Cowboy_Bebop__Yose_Atsume_Blues,Special,1,Jun 1998,Jun 1998,Finished Airing,N/A,N/A,,"None found,",,Original,N/A,27 min.,R - 17+ (violence &amp; profanity),#3371,"52,413",103,N/A,N/A
2410,7.41,Crayon Shin-chan Movie 08: Arashi wo Yobu Jungle,8362,https://myanimelist.net/anime/8362/Crayon_Shin-chan_Movie_08__Arashi_wo_Yobu_Jungle,Movie,1,Apr 2000,Apr 2000,Finished Airing,N/A,N/A,,"None found,",,,"['Action', 'Adventure', 'Comedy']",N/A,1 hr. 28 min.,G - All Ages,#7132,"9,653",10,N/A,N/A
2411,7.41,Gunsmith Cats,650,https://myanimelist.net/anime/650/Gunsmith_Cats,OVA,3,Nov 1995,Sep 1996,Finished Airing,N/A,N/A,,,,,"['Action', 'Comedy']",N/A,29 min. per ep.,PG-13 - Teens 13 or older,#2877,"70,108",625,"Nov 1, 1995","Sep 1, 1996"
2412,7.41,High School DxD BorN,24703,https://myanimelist.net/anime/24703/High_School_DxD_BorN,TV,12,Apr 2015,Jun 2015,Finished Airing,Spring 2015,Saturdays at 23:00 (JST),,,,,"['Action', 'Comedy', 'Romance', 'Supernatural', 'Ecchi']",N/A,24 min. per ep.,R+ - Mild Nudity,#253,"837,667","3,930","Apr 4, 2015","Jun 20, 2015"
2413,7.41,High School DxD BorN: Yomigaeranai Fushichou,32215,https://myanimelist.net/anime/32215/High_School_DxD_BorN__Yomigaeranai_Fushichou,OVA,1,Dec 2015,Dec 2015,Finished Airing,N/A,N/A,,"None found,",,,"['Action', 'Comedy', 'Romance', 'Supernatural', 'Ecchi']",N/A,24 min.,R+ - Mild Nudity,#1689,"151,865",285,N/A,N/A
2414,7.41,Idoly Pride,40842,https://myanimelist.net/anime/40842/Idoly_Pride,TV,12,Jan 2021,Mar 2021,Finished Airing,Winter 2021,Sundays at 23:30 (JST),,,,Mixed media,N/A,23 min. per ep.,PG-13 - Teens 13 or older,#2817,"72,539",567,"Jan 10, 2021","Mar 28, 2021"
2415,7.41,Ikoku Meiro no Croisée The Animation,9938,https://myanimelist.net/anime/9938/Ikoku_Meiro_no_Croisée_The_Animation,TV,12,Jul 2011,Sep 2011,Finished Airing,Summer 2011,Mondays at 00:30 (JST),,,,,N/A,23 min. per ep.,G - All Ages,#3105,"61,298",168,"Jul 4, 2011","Sep 19, 2011"
2416,7.41,Inazuma Eleven: Saikyou Gundan Ogre Shuurai,9032,https://myanimelist.net/anime/9032/Inazuma_Eleven__Saikyou_Gundan_Ogre_Shuurai,Movie,1,Dec 2010,Dec 2010,Finished Airing,N/A,N/A,,"None found,",,Game,N/A,1 hr. 30 min.,G - All Ages,#4085,"36,686",73,N/A,N/A
2417,7.41,Isekai Shokudou,34012,https://myanimelist.net/anime/34012/Isekai_Shokudou,TV,12,Jul 2017,Sep 2017,Finished Airing,Summer 2017,Tuesdays at 01:35 (JST),,,,,"['Fantasy', 'Gourmet', 'Slice of Life']",N/A,23 min. per ep.,PG-13 - Teens 13 or older,#958,"280,565","1,114","Jul 4, 2017","Sep 19, 2017"
2418,7.41,Jiyi Guanli Ju,50462,https://myanimelist.net/anime/50462/Jiyi_Guanli_Ju,ONA,1,Sep 2020,Sep 2020,Finished Airing,N/A,N/A,"None found,","None found,",,Original,"['Action', 'Mystery']",N/A,18 min.,PG-13 - Teens 13 or older,#10199,"3,707",22,N/A,N/A
2419,7.41,K: Seven Stories Movie 1 - R:B - Blaze,33248,https://myanimelist.net/anime/33248/K__Seven_Stories_Movie_1_-_R_B_-_Blaze,Movie,1,Jul 2018,Jul 2018,Finished Airing,N/A,N/A,"None found,",,,Original,"['Action', 'Drama']",N/A,55 min.,PG-13 - Teens 13 or older,#2890,"69,507",157,N/A,N/A
2420,7.41,"Kore wa Zombie desu ka? of the Dead: Hai, Minotake ni Attemasu",15437,https://myanimelist.net/anime/15437/Kore_wa_Zombie_desu_ka_of_the_Dead__Hai_Minotake_ni_Attemasu,OVA,1,Oct 2012,Oct 2012,Finished Airing,N/A,N/A,,,,,"['Action', 'Comedy', 'Fantasy', 'Ecchi']",N/A,26 min.,R+ - Mild Nudity,#2168,"110,073",59,N/A,N/A
2421,7.41,Koukaku Kidoutai Arise: Ghost in the Shell - Border:4 Ghost Stands Alone,19195,https://myanimelist.net/anime/19195/Koukaku_Kidoutai_Arise__Ghost_in_the_Shell_-_Border_4_Ghost_Stands_Alone,Movie,1,Sep 2014,Sep 2014,Finished Airing,N/A,N/A,,,,,"['Action', 'Mystery', 'Sci-Fi', 'Suspense']",N/A,59 min.,R - 17+ (violence &amp; profanity),#3728,"43,871",22,N/A,N/A
2422,7.41,Koupen-chan,60534,https://myanimelist.net/anime/60534/Koupen-chan,,,Apr 2025,,Currently Airing,Spring 2025,Sundays at 08:28 (JST),,"None found,",,Original,N/A,1 min.,G - All Ages,#9086,"5,243",68,N/A,N/A
2423,7.41,"Kumo no Mukou, Yakusoku no Basho",433,https://myanimelist.net/anime/433/Kumo_no_Mukou_Yakusoku_no_Basho,Movie,1,Nov 2004,Nov 2004,Finished Airing,N/A,N/A,"None found,",,,Original,"['Award Winning', 'Drama', 'Romance', 'Sci-Fi']",N/A,1 hr. 30 min.,PG-13 - Teens 13 or older,#1190,"228,551",742,N/A,N/A
2424,7.41,Mahou Shoujo Lyrical Nanoha,76,https://myanimelist.net/anime/76/Mahou_Shoujo_Lyrical_Nanoha,TV,13,Oct 2004,Dec 2004,Finished Airing,Fall 2004,Sundays at 00:30 (JST),,,,Original,"['Action', 'Comedy', 'Drama']",N/A,25 min. per ep.,PG-13 - Teens 13 or older,#2182,"108,882","1,074","Oct 3, 2004","Dec 26, 2004"
2425,7.41,Majimoji Rurumo: Kanketsu-hen,38357,https://myanimelist.net/anime/38357/Majimoji_Rurumo__Kanketsu-hen,OVA,2,Jul 2019,Jul 2019,Finished Airing,N/A,N/A,"None found,","None found,",,,"['Comedy', 'Supernatural', 'Ecchi']",N/A,27 min. per ep.,PG-13 - Teens 13 or older,#7049,"9,944",16,N/A,N/A
2426,7.41,Marmalade Boy,334,https://myanimelist.net/anime/334/Marmalade_Boy,TV,76,Mar 1994,Sep 1995,Finished Airing,Spring 1994,Sundays at 08:30 (JST),,,,,"['Comedy', 'Drama', 'Romance']",N/A,24 min. per ep.,PG-13 - Teens 13 or older,#3138,"59,845",621,"Mar 13, 1994","Sep 3, 1995"
2427,7.41,Meitantei Conan Magic File 3: Shinichi to Ran Mahjong Pai to Tanabata no Omoide,6231,https://myanimelist.net/anime/6231/Meitantei_Conan_Magic_File_3__Shinichi_to_Ran_Mahjong_Pai_to_Tanabata_no_Omoide,OVA,1,Apr 2009,Apr 2009,Finished Airing,N/A,N/A,"None found,","None found,",,,N/A,20 min.,PG-13 - Teens 13 or older,#6276,"13,068",14,N/A,N/A
2428,7.41,Meitantei Conan: Hiiro no Fuzai Shoumei,47413,https://myanimelist.net/anime/47413/Meitantei_Conan__Hiiro_no_Fuzai_Shoumei,Movie,1,Feb 2021,Feb 2021,Finished Airing,N/A,N/A,"None found,","None found,",,,"['Action', 'Comedy', 'Drama', 'Mystery']",N/A,1 hr. 32 min.,PG-13 - Teens 13 or older,#7814,"7,620",33,N/A,N/A
2429,7.41,Mitsuboshi Colors,35078,https://myanimelist.net/anime/35078/Mitsuboshi_Colors,TV,12,Jan 2018,Mar 2018,Finished Airing,Winter 2018,Sundays at 22:30 (JST),,,,,N/A,23 min. per ep.,PG-13 - Teens 13 or older,#2186,"108,412",350,"Jan 7, 2018","Mar 25, 2018"
2430,7.41,Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?,15315,https://myanimelist.net/anime/15315/Mondaiji-tachi_ga_Isekai_kara_Kuru_Sou_desu_yo,TV,10,Jan 2013,Mar 2013,Finished Airing,Winter 2013,Saturdays at 01:30 (JST),,,,,"['Action', 'Comedy', 'Fantasy']",N/A,23 min. per ep.,PG-13 - Teens 13 or older,#397,"610,007","3,738","Jan 12, 2013","Mar 16, 2013"
2431,7.41,Nichijou: Nichijou no 0-wa,8857,https://myanimelist.net/anime/8857/Nichijou__Nichijou_no_0-wa,OVA,1,Mar 2011,Mar 2011,Finished Airing,N/A,N/A,,,,,N/A,22 min.,PG-13 - Teens 13 or older,#2447,"91,287",64,N/A,N/A
2432,7.41,Pokemon,527,https://myanimelist.net/anime/527/Pokemon,TV,276,Apr 1997,Nov 2002,Finished Airing,Spring 1997,Thursdays at 19:00 (JST),,,,Game,"['Action', 'Adventure', 'Comedy', 'Fantasy']",N/A,24 min. per ep.,PG - Children,#351,"666,958","5,690","Apr 1, 1997","Nov 14, 2002"
2433,7.41,Pokemon Legends Arceus: Yuki Hodo Kishi Futaai,51145,https://myanimelist.net/anime/51145/Pokemon_Legends_Arceus__Yuki_Hodo_Kishi_Futaai,ONA,3,May 2022,Jun 2022,Finished Airing,N/A,N/A,,,,Game,"['Action', 'Adventure', 'Fantasy']",N/A,10 min. per ep.,PG - Children,#5545,"18,083",57,"May 18, 2022","Jun 22, 2022"
